[B@66ff4475,[B@6e8f384,pages_per_customer,2,7226,2022-09-22T14:04:49.773+02:00,0
[B@79e0c4c1,[B@7c1686fc,pages_per_customer,2,7227,2022-09-22T14:04:51.110+02:00,0
